"season","aname","title","link","slot","day","startTime","endTime","station","episodes","episodesRev","percentage","date","ave","actor","producer","chiefProducer","director","script","original","themeSong","sungInDrama","inDramaSong","endingMusic","openingMusic","themeMusic","imageMusic","titleMusic","synopsis","MATCHED","TYPE","DISTANCE"
"1507","kokopoki","心がポキッとね","http://www.fujitv.co.jp/kokopoki/","水曜22：00〜22：54　（全10回）　","Wed","22:00","22:54","フジテレビ","10","10","10.40,7.50,7.50,7.80,5.30,6.10,5.20,5.10,5.30,5.70","4/8,4/15,4/22,4/29,5/6,5/13,5/20,5/27,6/3,6/10","6.71","阿部サダヲ,水原希子,藤木直人,山口智子,徳永えり,山下リオ,長瀬匡,池津祥子,山西惇","森安彩","","宮本理江子,都築淳一,宮脇亮","岡田惠和","","星野源,『SUN』","","","","","","","","小島春太はアンティーク家具店で家具の修理を担当している40歳。以前勤めていた大手企業を突然退社し、仕事も家庭も失い、ホームレス生活に明け暮れていた。そんな中、春太はアンティーク家具店のオーナー・大竹心に拾われて再起を図る。","心がポキッとね","ORIGINAL","0.000"
"1507","yamegoku","ヤメゴク　〜ヤクザやめて頂きます〜","http://www.tbs.co.jp/yamegoku/","木曜21：00〜21：54　（全10回）　","Thu","21:00","21:54","TBS","10","10","9.10,6.70,6.00,6.20,6.40,6.10,5.20,5.80,6.20,6.20","4/16,4/23,4/30,5/7,5/14,5/21,5/28,6/4,6/11,6/18","6.48","大島優子,北村一輝,勝地涼,本田翼,田中哲司,庄野崎謙,岡田浩暉,山口紗弥加,宮武美桜,松岡恵望子,鎌田英怜奈,山口馬木也,金すんら,坂田聡,名取裕子,遠藤憲一","植田博樹,伊藤雄介,楠千亜紀","","堤幸彦,加藤新,坪井敏雄,白石達也","櫻井武晴","","Thinking Dogs,『世界は終わらない』","","","","","","","","警視庁組織犯罪対策部第四課（組対四課）の刑事、三ヶ島翔は捜査でミスを犯し、同部第三課内の「足抜けコール」に左遷される。そこはヤクザの暴力団からの離脱（足抜け）を支援する部署だが、中心となる女性警察官、永光麦秋は相談者に対し冷酷非情で、背後の権力をバックに同相談室の本来業務を越えた就職斡旋（あっせん）や、足抜けに抵抗する構成員らとの大乱闘、おとり捜査などの違法行為、ヤクザに利益供与するカタギへの制裁までも行う。人情を重んじる翔とは対立しつつも、二人は他のスタッフや暴追アドバイザーの佐野直道とともに、麦秋が壊滅させた団体親分の困難な再就職や、庁内キャリアの娘と交際する構成員、組織から絶縁され生活保護を必要とする元構成員、果ては翔の旧友などの足抜けを進めていく。麦秋がこれら業務の果てに狙うのは、大手暴力団、関東貴船組の組長、橘勲の逮捕である。やがて翔は、麦秋が3年前に起きた父の死をきっかけに実父が橘であると指摘され、人事課の谷川永徳による過酷な退職強要の果てに人格を変貌させたこと、警察に忠誠を誓いヤクザを減らす部署、足抜けコールに異動させられ、原因となった橘と母の由美子、そしてヤクザの存在を強く憎んでいることを知る。麦秋は、橘が服役中の息子、麦蒔を貴船組から偽装離脱させて出所を早めようとしていることを見抜き摘発しようとするが出し抜かれ、彼への憎しみに過剰に捕らわれ苦しむようになる。さらに貴船組内部では若頭の水田千一が橘に反感を抱きはじめ、組ごとの離脱を申し出て内部抗争を誘発する。この騒動の中で、橘は水田を庇って銃弾に倒れる。さらに麦秋と橘の間には実は血の繋がりはなく、26年前に横領犯となった交際相手の子を身ごもり自殺を図ろうとした由美子を止め、生まれた麦秋とともに面倒を見ていた恩人だというのが真相と分かる。麦秋はヤクザを憎み続けた3年間の行動が無駄であったと嘆くが、翔は彼女をその憎しみから「足抜け」させる役割を引き受けると宣言する。橘は麦秋の依頼を受けた有留章子医師の手術で一命を取りとめる。だが、デイトレーダーの客分を装い水田の下で潜入捜査中というもうひとつの顔を持つ佐野が暴走し始め、同組の資産を消滅させ破綻に追い込む。橘は決意の末、混乱を収めるため組を解散し麦秋に逮捕される。水田の死や、麦秋の説得による橘の足抜けの決断などを経て、彼らをめぐるさまざまな親子の確執は解消していく。橘と一部の元構成員たちは麦秋の応援のもと、カタギの的屋として再出発し、麦秋はこれまで苦しめる存在だった足抜け希望者と関係者を「助ける」ことを使命として、翔とともに足抜けコールで仕事を続けていく。","ヤメゴク〜ヤクザやめて頂きます〜","NOSPACE","0.000"
"1507","imhome","アイムホーム","http://www.tv-asahi.co.jp/imhome/","木曜21：00〜21：54　（全10回）　","Thu","21:00","21:54","テレビ朝日","10","10","16.70,14.00,13.50,12.60,14.50,13.20,13.10,13.40,16.50,19.00","4/16,4/23,4/30,5/7,5/14,5/21,5/28,6/4,6/11,6/18","14.82","木村拓哉,上戸彩,水野美紀,田中圭,鈴木浩介,吉本実憂,猪野学,阿南敦子,野間口徹,矢野聖人,郄橋來,山口まゆ,新井浩文,光石研,渡辺いっけい,及川光博,西田敏行","大江達樹,川島誠史,太田雅晴","","七郄剛,田村直己","林宏司","石坂啓「アイムホーム」","","","","","","","","","NO_SYNOPSIS","アイムホーム (テレビドラマ)","REVISED","0.000"
"1507","renaijijou","医師たちの恋愛事情","http://www.fujitv.co.jp/ishitachi_no_renaijijou/","木曜22：00〜22：54　（全11回）　","Thu","22:00","22:54","フジテレビ","11","11","10.30,8.60,8.40,8.40,8.30,8.30,8.00,9.30,7.00,8.20,8.00","4/9,4/16,4/23,4/30,5/7,5/14,5/21,5/28,6/4,6/11,6/18","8.49","斎藤工,石田ゆり子,相武紗季,平山浩行,三宅弘城,板谷由夏,伊原剛志,生瀬勝久","中野利幸","","田中亮,平野眞,関野宗紀","秋山竜平,坂口理子,小山正太","","シシド・カフカ,『Don’t be love feat.斉藤和義』","","","","","","","","大学病院を舞台に、医師それぞれが「秘密」を抱えながらも、出世争い・恋愛・不倫・三角関係など、さまざまな欲望が渦巻く中で生きていく「医療ドラマ」と「恋愛ドラマ」が融合した「医療ラブストーリー」。","医師たちの恋愛事情","ORIGINAL","0.000"
"1507","renaijidai","恋愛時代","http://www.ytv.co.jp/renaijidai/","木曜23：59〜24：54　（全12回）　","Thu","23:59","24:54","日本テレビ","12","12","4.40,4.30,3.00,5.50,3.40,4.00,3.60,4.30,4.70,3.90,2.90,4.20","4/2,4/9,4/16,4/23,4/30,5/7,5/14,5/21,5/28,6/4,6/11,6/18","4.02","比嘉愛未,満島真之介,佐津川愛美,淵上泰史,中尾明慶,江口のりこ,松川星,横山芽生,大石吾朗,香椎由宇,佐藤隆太","西川義嗣,汐口武史,津嶋敬介,石田麻衣","木谷俊樹","藤村享平","藤井清美","野沢尚「恋愛時代」","西内まりや,『ありがとうForever...』","","","","","","","","元夫婦である早勢理一郎(34)と衛藤はる(26)は、離婚した後も何かと理由をつけては会う奇妙な関係。ある日、話題は再婚のことになるが、意地っ張りな二人は自分の手で互いの結婚相手を探し出すと言ってしまう。そして理一郎は、はるの高校時代の友人で子持ちの小笠原かすみ(26)と、はるは理一郎との結婚式で介添え役を務めた永冨匠平(28)と付き合うことになったのだが……。","恋愛時代","ORIGINAL","0.000"
"1507","algernon2015","アルジャーノンに花束を","http://www.tbs.co.jp/algernon2015/","金曜22：00〜22：54　（全10回）　","Fri","22:00","22:54","TBS","10","10","11.50,7.90,8.80,9.40,10.80,7.40,6.70,7.80,7.80,7.20","4/10,4/17,4/24,5/1,5/8,5/15,5/22,5/29,6/5,6/12","8.61","山下智久,栗山千明,窪田正孝,工藤阿須加,菊池風磨,谷村美月,大政絢,河相我聞,いしだ壱成,草刈民代,中原丈雄,萩原聖人,石丸幹二","韓哲,佐藤敦司","","吉田健,酒井聖博,松田礼人","池田奈津子","ダニエル・キイス,小尾芙佐訳「アルジャーノンに花束を」","Bette Midler,『The Rose』","","","","","","","","NO_SYNOPSIS","アルジャーノンに花束を (2002年のテレビドラマ)","REVISED","0.000"
"1507","tenshitoakuma","天使と悪魔　未解決事件匿名交渉課","http://www.tv-asahi.co.jp/tenshitoakuma/","金曜23：15〜24：15　（全9回）　","Fri","23:15","24:15","テレビ朝日","9","9","6.40,5.50,6.30,6.60,6.60,6.80,5.80,5.70,5.00","4/10,4/17,4/24,5/1,5/8,5/15,5/22,5/29,6/5","6.08","剛力彩芽,渡部篤郎,長谷川朝晴,内藤理沙,中村静香,荒川良々,宇崎竜童","山田兼司,布施等,木曽貴美子","","波多野貴文,植田尚,片山修","高橋悠也,香坂隆史,徳永富彦,瀧本智行","","ソナーポケット,『Song for you 〜明日へ架ける光〜』","","","","","","","","NO_SYNOPSIS","天使と悪魔-未解決事件匿名交渉課-","REVISED","0.000"
"1507","doS","ドS刑事","http://www.ntv.co.jp/doS/","土曜21：00〜21：54　（全11回）　","Sat","21:00","21:54","日本テレビ","11","11","12.70,8.00,11.00,9.00,11.10,10.10,7.20,7.20,8.80,8.40,8.80","4/11,4/18,4/25,5/2,5/9,5/16,5/23,5/30,6/6,6/13,6/20","9.33","多部未華子,大倉忠義,吉田羊,八乙女光,中村靖日,勝村政信,石井正則,ミッツ・マングローブ,瀬戸さおり,菅裕輔,伊武雅刀,岸本加世子","森雅弘,福井宏,野村敏哉","伊藤響","中島悟,川村泰祐,松永洋一","川崎いづみ","七尾与史「ドS刑事」","関ジャニ∞,『強く 強く 強く』","","","","","","","","NO_SYNOPSIS","ドS刑事","ORIGINAL","0.000"
"1507","ryoriban","天皇の料理番","http://www.tbs.co.jp/tenno_no_ryoriban/","日曜21：00〜21：54　（全12回）　","Sun","21:00","21:54","TBS","12","12","15.10,11.40,12.00,12.70,14.50,14.10,14.90,15.30,16.70,16.10,16.80,17.70","4/26,5/3,5/10,5/17,5/24,5/31,6/7,6/14,6/21,6/28,7/5,7/12","14.94","佐藤健,黒木華,桐谷健太,柄本佑,高岡早紀,佐藤蛾次郎,芦名星,森岡龍,石橋杏奈,坪倉由幸,西沢仁太,黒田大輔,大西武志,渡邊衛,大熊ひろたか,城戸裕次,鈴木亮平,武田鉄矢,伊藤英明,郷ひろみ,麻生祐未,加藤雅也,日野陽仁,大島さと子,美保純,杉本哲太,小林薫","石丸彰彦","","平川雄一朗,岡本伸吾,中前勇児,山室大輔","森下佳子","杉森久英「天皇の料理番」","さだまさし,『夢見る人』","","","","","","","","明治末期、福井県の寺に修行に出された篤蔵は、少年期から修行や勉強もしない不良な日々を過ごしていた。ある日、香ばしい匂いが篤蔵の鼻をよぎった。軍隊の宿舎の厨房で作られたカツレツの匂いであった。今まで西洋料理を食べたことがなかった篤蔵は軍隊の田辺から食べさせてもらったカツレツの味に感動し、西洋料理の料理人になるために親の反対を押し切って上京する。 東京に着いた篤蔵は、見習い仲間の新太郎や辰吉らと共に料理を学び、様々な苦労を味わった後に最高位の料理人に上り詰め、“天皇の料理番”に就任する。","天皇の料理番","ORIGINAL","0.000"
"1507","wild","ワイルド・ヒーローズ","http://www.ntv.co.jp/wild/","日曜22：30〜23：25　（全10回）　","Sun","22:30","23:25","日本テレビ","10","10","9.70,10.20,8.40,9.20,7.90,8.70,8.20,8.70,8.20,8.10","4/19,4/26,5/3,5/10,5/17,5/24,5/31,6/7,6/14,6/21","8.78","TAKAHIRO,青柳翔,岩田剛典,野替愁平,八木将康,佐藤大樹,黒木啓司,桜田ひより,水沢エレナ,長谷川初範,朝加真由美,飛田光里,草村礼子,酒井美紀,中村静香,二宮愛,和希沙也,平田薫,塚本高史,内藤剛志","松原浩,渡邉浩仁","伊藤響","佐藤東弥,石尾純","蛭田直美","","Crystal Kay,『君がいたから』","","","","","","","","主人公と、高校時代の悪ガキ仲間による7人の友情」をテーマに、かつてヤンキーだった主人公が、6人の仲間とともに少女を救うというストーリーである。10年前、100人vs6人の2つのグループの抗争にて、先方に果たし合いを申し込んでおきながら対決の当日に姿を見せなかった6人のグループのひとり、キー坊。その一件でグループの絆は大敗と共にバラバラとなった。10年後、敵も味方もそれぞれの人生を歩んでいた。サラリーマンとなったキー坊は転勤で、苦い思い出のあるかつての地元に戻ってきた。そんなキー坊に謎の少女が助けを求めてきた。窮地に陥ったキー坊は、かつての仲間に助けを求める。それは、少女を救う戦いと同時に、バラバラになったかつての絆をつなぎ直す戦いの始まりでもあった。","ワイルド・ヒーローズ","ORIGINAL","0.000"
"1510","koinaka","恋仲","http://www.fujitv.co.jp/koinaka/","月曜21：00〜21：54　（全9回）　","Mon","21:00","21:54","フジテレビ","9","9","9.80,9.90,11.90,10.80,11.80,9.50,10.60,10.90,11.50","7/20,7/27,8/3,8/10,8/17,8/24,8/31,9/7,9/14","10.74","福士蒼汰,本田翼,野村周平,太賀,大原櫻子,大友花恋,市川由衣,山本美月,新川優愛,馬場園梓,前野朋哉,永井大,吉田羊,小林薫","藤野良太","","金井紘,宮木正悟","桑村さや香","","家入レオ,『君がくれた夏』","","","","","","","","2008年、富山で育った高校3年生の幼馴染み・三浦葵と芹沢あかり。ある日、葵たちのクラスに東京から蒼井翔太が転校し、それ以来二人の仲にも変化が訪れる。大学受験を控え、あかりと離れ離れになってしまうことを心配した葵は、あかりを花火大会に誘う決意をする。ところが、その花火大会の翌日に葵の知り合いであかりの父親・寛利の造船所が多額の借金を背負って倒産したことであかりと共に夜逃げしたことを知らされる。それから7年後の2015年7月、建築設計事務所のアシスタントになった葵は医者になった翔太と再会し、レストランに誘われる。そのレストランに向かった葵は、翔太に「会わせたい人がいる」と言われ、ある女性を紹介される。それは葵たちの前から突如姿を消し、翔太と付き合っているあかりだった。","恋仲","ORIGINAL","0.000"
"1510","heat","HEAT","http://www.ktv.jp/heat/","火曜22：00〜22：54　（全10回→全9回）　","Tue","22:00","22:54","フジテレビ","10","9","6.60,3.90,4.20,3.40,3.40,2.80,3.10,3.30,3.90","7/7,7/14,7/21,7/28,8/4,8/11,8/18,8/25,9/1","4.12","AKIRA,栗山千明,佐藤隆太,田中圭,菜々緒,工藤阿須加,鈴木伸之,吉沢亮,井出卓也,小芝風花,堀内敬子,正名僕蔵,菅原大吉,稲垣吾郎","萩原崇,豊福陽子,岩田祐二,柳川由起子","笠置高弘","小林義則,佐藤源太","丑尾健太郎,大浦光太,坪田文","","EXILE ATSUSHI + AI,『Be Brave』","","","","","","","","クローバー都市開発に勤務する池上タツヤは、再開発プロジェクトを進行していた南臨海市をライバルである濱田直紀に横取りされ、新たな候補地を幸多市に決める。しかし幸多市には再開発に反対する住民が多く、困惑するタツヤの前に現れた幸多市消防団・第11分団のリーダー・安住咲良に出会い、地権者たちの個人情報を手に入れるべく素性を隠して入団する。しかし入団すると待っていたの仕事はペットの捜索など小さなものばかりであった。第11分団は住民に信用されていなかったのだ。","HEAT (テレビドラマ)","REVISED","0.000"
"1510","hotel_2015","ホテルコンシェルジュ","http://www.tbs.co.jp/hotel_2015/","火曜22：00〜22：54　（全10回）　","Tue","22:00","22:54","TBS","10","10","9.40,8.50,8.90,8.20,7.90,8.20,6.70,8.40,6.50,6.40","7/7,7/14,7/21,7/28,8/4,8/11,8/18,9/1,9/15,9/22","7.95","西内まりや,三浦翔平,尾美としのり,夏菜,小関裕太,山田裕貴,敦士,簑島宏美,辻本耕志,市山京香,犬飼貴丈,鈴木アメリ,上杉柊平,湯浅景介,板倉武志,森山アスカ,香山佳祐,田中清貴,池津祥子,武田航平,浅利陽介,若村麻由美,伊武雅刀,高橋克典","木村元子,本郷達也","","今井和久,植田尚","松田裕子,中川千英子,李正姫","","","","","ERIHIRO,『Stars』","","Honey L Days,『デスペラード』","","","NO_SYNOPSIS","ホテルコンシェルジュ","ORIGINAL","0.000"
"1510","hanasakimai2","花咲舞が黙ってない","http://www.ntv.co.jp/hanasakimai/","水曜22：00〜22：54　（全11回）　","Wed","22:00","22:54","日本テレビ","11","11","14.70,12.90,14.70,14.10,13.60,14.30,15.60,14.20,15.00,15.10,14.80","7/8,7/15,7/22,7/29,8/5,8/12,8/19,8/26,9/2,9/9,9/16","14.47","杏,上川隆也,塚地武雅,成宮寛貴,榎木孝明,石橋凌,甲本雅裕,大杉漣,生瀬勝久","加藤正俊,柳井久仁子","伊藤響","南雲聖一,佐久間紀佳,鈴木勇馬","松田裕子,梅田みか,横田理恵","池井戸潤「不祥事」","福山雅治,『I am a HERO』","","","","","","","","NO_SYNOPSIS","花咲舞が黙ってない","ORIGINAL","0.000"
"1510","risk","リスクの神様","http://www.fujitv.co.jp/risk_no_kamisama/","水曜22：00〜22：54　（全10回）　","Wed","22:00","22:54","フジテレビ","10","10","7.00,6.00,5.70,5.00,4.80,4.90,3.90,4.70,3.70,4.70","7/8,7/15,7/22,8/5,8/12,8/19,8/26,9/2,9/9,9/16","5.09","堤真一,戸田恵梨香,森田剛,古田新太,志賀廣太郎,山口紗弥加,満島真之介,平幹二朗,田中泯,吉田鋼太郎,小日向文世","高丸雅隆","","石川淳一,城宝秀則","橋本裕志","","","","","","","","","","日本最大の商社・サンライズ物産は、新たに「危機対策室」を設立することになる。危機対策室長として呼ばれたのは、アメリカで数々のリスクを解決し「リスクの神様」とまで言われたた'''西行寺智'''だった。その頃、サンライズ物産と生島電気との間で立ち上げた合弁会社にて、「LIFE」プロジェクトがスタートする。しかし、「LIFEバッテリー」を搭載した掃除機に重要な欠陥が見つかり、電機部主任・'''神狩かおり'''は責任をとらされる。社内で行き場を失う神狩を、西行寺は危機対策室に迎え入れ、あらゆる危機、リスクについて対策を行っていく。","リスクの神様","ORIGINAL","0.000"
"1510","375namida","37.5℃の涙","http://www.tbs.co.jp/375namida/","木曜21：00〜21：54　（全10回）　","Thu","21:00","21:54","TBS","10","10","7.20,6.30,6.10,5.50,5.60,5.30,5.90,6.20,5.80,7.50","7/9,7/16,7/23,7/30,8/6,8/13,8/20,9/3,9/10,9/17","6.17","蓮佛美沙子,成宮寛貴,速水もこみち,トリンドル玲奈,鈴木梨央,水上剣星,滝沢沙織,西村和彦,久保田磨希,松島花,趣里,永池南津子,木戸邑弥,谷川りさこ,石田登星,田上唯,横山歩,藤木直人,美保純,水野美紀,浅野温子","渋谷未来,近見哲平","","古澤健,藤尾隆,村上牧人","梅田みか","椎名チカ「37.5℃の涙」","wacci,『大丈夫』","木村カエラ,『EGG』","","","","","","","NO_SYNOPSIS","37.5℃の涙","ORIGINAL","0.000"
"1510","age","エイジハラスメント","http://www.tv-asahi.co.jp/age/","木曜21：00〜21：54　（全9回）　","Thu","21:00","21:54","テレビ朝日","9","9","9.70,9.10,9.20,8.00,9.00,7.70,8.40,9.00,9.40","7/9,7/16,7/23,7/30,8/6,8/20,8/27,9/3,9/10","8.86","武井咲,稲森いずみ,瀬戸康史,要潤,大倉孝二,内藤理沙,原幹恵,杉本哲太,吹越満,浅野和之,麻生祐未,竹中直人,風間杜夫,小泉孝太郎","中川慎子,浅井千瑞,神通勉","","田村直己,小松隆志,藤田明二","内館牧子","内館牧子「エイジハラスメント」","花岡なつみ,『夏の罪』","","","","","","","","NO_SYNOPSIS","エイジハラスメント","ORIGINAL","0.000"
"1510","tantei","探偵の探偵","http://www.fujitv.co.jp/tantei/","木曜22：00〜22：54　（全11回）　","Thu","22:00","22:54","フジテレビ","11","11","11.90,7.50,8.70,8.70,7.40,6.50,8.20,5.40,8.30,7.20,8.40","7/9,7/16,7/23,7/30,8/6,8/13,8/20,8/27,9/3,9/10,9/17","8.11","北川景子,川口春奈,三浦貴大,DEAN FUJIOKA,伊藤正之,六角慎司,高山侑子,渋谷謙人,阪田マサノブ,芳根京子,相島一之,中村ゆり,佐戸井けん太,ユースケ・サンタマリア,高岡早紀,井浦新","渡辺恒也,草ヶ谷大輔","","石井祐介,品田俊介,森脇智延","徳永友一","松岡圭祐「探偵の探偵」","超特急 feat.マーティー・フリードマン,『Beautiful Chaser』","","","","","","","","NO_SYNOPSIS","探偵の探偵","ORIGINAL","0.000"
"1510","konkatsu","婚活刑事","http://www.ytv.co.jp/konkatsu/","木曜23：59〜24：54　（全12回）　","Thu","23:59","24:54","日本テレビ","12","12","4.90,2.80,4.30,3.30,5.70,3.40,3.40,4.00,4.20,3.90,3.70,3.80","7/2,7/9,7/16,7/23,7/30,8/6,8/13,8/20,8/27,9/3,9/10,9/17","3.95","伊藤歩,小池徹平,升毅,森カンナ,川村エミコ,鈴木砂羽,大杉漣","福田浩之,菊池裕幸,渋谷英史","","遠藤光貴,青木達也","ますもとたくや,徳尾浩司","安道やすみち「婚活刑事」","斉藤和義,『傷口』","No.6,『kotae』","","","","","","","花田米子は大阪府警察本部に勤務する28歳、アラサーの独身女子である。結婚適齢期である花田は、婚活にいそしみながら仕事にも尽力するが、花田が愛する男性は皆が犯罪経験を持って警察に逮捕された者ばかりだった。","婚活刑事","ORIGINAL","0.000"
"1510","omosan","表参道高校合唱部！","http://www.tbs.co.jp/omosan-gassyobu/","金曜22：00〜22：54　（全10回）　","Fri","22:00","22:54","TBS","10","10","6.60,6.90,5.60,5.60,4.80,4.60,7.40,6.20,5.40,5.90","7/17,7/24,7/31,8/7,8/14,8/21,9/4,9/11,9/18,9/25","5.92","芳根京子,志尊淳,吉本実憂,森川葵,堀井新太,高杉真宙,萩原みのり,泉澤祐希,葵わかな,柴田杏花,小島梨里杏,長谷川ニイナ,瑛,松本来夢,川平慈英,堀内敬子,神田沙也加,デビット伊東,立石涼子,平泉成,高畑淳子,城田優","高成麻畝子,大澤祐樹","","石井康晴,池田克彦,吉田秋生","櫻井剛","","Little Glee Monster,『好きだ。』","","","","","","","","東京・原宿の表参道にある「表参道高等学校」が舞台の青春学園ドラマ。かつて合唱の名門校であった同校の合唱部は廃部寸前の危機に立たされていた。そんな中、香川真琴が香川県から転校してきた。合唱が大好きな真琴の影響で、退廃的だった合唱部員は部の立て直しに動くようになり、歌の力で自分たちや周囲に起きる様々なトラブルを乗り越えていく。最終回では、部員一同が特別公演として“伝説の愛の歌”の成り立ちを描いた合唱劇を上演することにより、真琴への恩返しを果たす。","表参道高校合唱部!","REVISED","0.000"
"1510","tamiou","民王","http://www.tv-asahi.co.jp/tamiou/","金曜23：15〜24：15　（全8回）　","Fri","23:15","24:15","テレビ朝日","8","8","8.50,7.00,4.80,6.60,6.30,8.10,7.30,8.50","7/24,7/31,8/14,8/21,8/28,9/4,9/11,9/18","7.14","遠藤憲一,菅田将暉,本仮屋ユイカ,知英,原金太郎,池谷のぶえ,峯村リエ,山内圭哉,六角精児,高橋一生,金田明夫,草刈正雄,西田敏行","飯田爽,菊池誠,神山明子","大川武宏","木村ひさし,本橋圭太","西荻弓絵","池井戸潤「民王」","miwa,『ストレスフリー』","","","","","","","","ひょんなことから、内閣総理大臣の武藤泰山と、息子で大学生の翔の人格がある日突然入れ替わってしまう。混乱を避けるため、周囲には秘密のまま互いの仕事や生活を入れ替わった状態で過ごすことになるが、翔は政治に全く興味がなく、ろくに漢字も読めないため国会答弁も苦労する状況。一方の泰山も、就職活動で面接官を偉そうに論破しては不採用になるなど、苦闘することになる。","民王","ORIGINAL","0.000"
"1510","dokonjyo","ど根性ガエル","http://www.ntv.co.jp/dokonjyo/","土曜21：00〜21：54　（全10回）　","Sat","21:00","21:54","日本テレビ","10","10","13.10,8.50,6.40,8.70,7.00,7.00,6.30,6.30,7.10,8.00","7/11,7/18,7/25,8/1,8/8,8/15,8/29,9/5,9/12,9/19","7.98","松山ケンイチ,満島ひかり,前田敦子,勝地涼,光石研,でんでん,白羽ゆり,新井浩文,白石加代子,薬師丸ひろ子","河野英裕,大倉寛子","伊藤響","菅原伸太郎,狩山俊輔","岡田惠和","吉沢やすみ「ど根性ガエル」","ザ・クロマニヨンズ,『エルビス（仮）』","","","","","","","","」 出没!アド街ック天国（テレビ東京）、2005年6月18日放送。）にほど近い原っぱにいたところに、地元の中学生・ひろしが小石につまずき倒れ込んで来て潰されてしまうが、なぜかピョン吉はひろしのシャツに張り付き、「'''平面ガエル'''」として生きていくことになる。東京の下町を舞台に、ひろしのガールフレンドの京子、後輩の五郎、番長のゴリライモ、教師生活25年の町田先生、美人教師のヨシ子先生、寿司屋の職人・梅さんや、その恋のライバル・南先生ら、多彩な登場人物を巻き込んでのドタバタ劇を繰り広げる人情ギャグ漫画。","ど根性ガエル","ORIGINAL","0.000"
"1510","napoleon","ナポレオンの村","http://www.tbs.co.jp/Napoleon_no_mura/","日曜21：00〜21：54　（全7回）　","Sun","21:00","21:54","TBS","7","7","12.70,7.40,9.10,8.50,7.90,10.20,6.90","7/19,7/26,8/9,8/16,9/6,9/13,9/20","9.08","唐沢寿明,麻生久美子,山本耕史,ムロツヨシ,岩松了,星田英利,永瀬匡,山下健二郎,浜野謙太,橋本マナミ,水谷果穂,千賀由紀子,吉田祐希,梶原拓人,浦島こうじ,五月晴子,茅島成美,谷隼人,イッセー尾形,沢村一樹","高橋正尚","","岡本伸吾,平野俊一,塚原あゆ子","仁志光佑","高野誠鮮「ローマ法王に米を食べさせた男　過疎の村を救ったスーパー公務員は何をしたか？」","平井堅,『君の鼓動は君にしか鳴らせない』","","","","","","","","NO_SYNOPSIS","ナポレオンの村","ORIGINAL","0.000"
